"dep";"sexe";"jour";"hosp";"rea";"rad";"dc"
"01";0;"2020-03-18";2;0;1;0
"01";1;"2020-03-18";1;0;1;0
"01";2;"2020-03-18";1;0;0;0
"02";0;"2020-03-18";41;10;18;11
"02";1;"2020-03-18";19;4;11;6
"02";2;"2020-03-18";22;6;7;5
"03";0;"2020-03-18";4;0;1;0
"03";1;"2020-03-18";1;0;0;0
"03";2;"2020-03-18";3;0;1;0
"04";0;"2020-03-18";3;1;2;0
"04";1;"2020-03-18";3;1;0;0
"04";2;"2020-03-18";0;0;2;0
"05";0;"2020-03-18";8;1;9;0
"05";1;"2020-03-18";1;0;7;0
"05";2;"2020-03-18";7;1;2;0
"06";0;"2020-03-18";25;1;47;2
"06";1;"2020-03-18";15;1;19;0
"06";2;"2020-03-18";10;0;28;2
"07";0;"2020-03-18";12;1;0;0
"07";1;"2020-03-18";7;1;0;0
"07";2;"2020-03-18";3;0;0;0
"08";0;"2020-03-18";0;0;1;0
"08";1;"2020-03-18";0;0;1;0
"08";2;"2020-03-18";0;0;0;0
"09";0;"2020-03-18";1;1;2;0
"09";1;"2020-03-18";0;0;1;0
"09";2;"2020-03-18";1;1;1;0
"10";0;"2020-03-18";5;0;0;0
"10";1;"2020-03-18";4;0;0;0
"10";2;"2020-03-18";1;0;0;0
"11";0;"2020-03-18";8;7;9;3
"11";1;"2020-03-18";6;5;2;2
"11";2;"2020-03-18";2;2;7;1
"12";0;"2020-03-18";7;2;1;0
"12";1;"2020-03-18";3;1;0;0
"12";2;"2020-03-18";4;1;1;0
"13";0;"2020-03-18";98;11;59;4
"13";1;"2020-03-18";50;6;35;2
"13";2;"2020-03-18";48;5;23;2
"14";0;"2020-03-18";4;1;0;0
"14";1;"2020-03-18";3;0;0;0
"14";2;"2020-03-18";1;1;0;0
"15";0;"2020-03-18";2;1;0;0
"15";1;"2020-03-18";2;1;0;0
"15";2;"2020-03-18";0;0;0;0
"16";0;"2020-03-18";1;0;0;0
"16";1;"2020-03-18";0;0;0;0
"16";2;"2020-03-18";1;0;0;0
"17";0;"2020-03-18";5;2;2;0
"17";1;"2020-03-18";5;2;2;0
"17";2;"2020-03-18";0;0;0;0
"18";0;"2020-03-18";0;0;0;0
"18";1;"2020-03-18";0;0;0;0
"18";2;"2020-03-18";0;0;0;0
"19";0;"2020-03-18";0;0;0;0
"19";1;"2020-03-18";0;0;0;0
"19";2;"2020-03-18";0;0;0;0
"21";0;"2020-03-18";60;16;4;0
"21";1;"2020-03-18";30;10;0;0
"21";2;"2020-03-18";30;6;4;0
"22";0;"2020-03-18";1;1;3;0
"22";1;"2020-03-18";1;1;1;0
"22";2;"2020-03-18";0;0;2;0
"23";0;"2020-03-18";0;0;0;0
"23";1;"2020-03-18";0;0;0;0
"23";2;"2020-03-18";0;0;0;0
"24";0;"2020-03-18";2;1;1;0
"24";1;"2020-03-18";1;1;1;0
"24";2;"2020-03-18";1;0;0;0
"25";0;"2020-03-18";26;3;8;1
"25";1;"2020-03-18";15;2;2;1
"25";2;"2020-03-18";11;1;6;0
"26";0;"2020-03-18";17;2;0;0
"26";1;"2020-03-18";10;1;0;0
"26";2;"2020-03-18";7;1;0;0
"27";0;"2020-03-18";0;0;0;0
"27";1;"2020-03-18";0;0;0;0
"27";2;"2020-03-18";0;0;0;0
"28";0;"2020-03-18";5;3;0;1
"28";1;"2020-03-18";1;1;0;1
"28";2;"2020-03-18";4;2;0;0
"29";0;"2020-03-18";13;5;3;0
"29";1;"2020-03-18";8;4;2;0
"29";2;"2020-03-18";5;1;1;0
"2A";0;"2020-03-18";0;0;0;0
"2A";1;"2020-03-18";0;0;0;0
"2A";2;"2020-03-18";0;0;0;0
"2B";0;"2020-03-18";0;0;0;0
"2B";1;"2020-03-18";0;0;0;0
"2B";2;"2020-03-18";0;0;0;0
"30";0;"2020-03-18";5;3;6;0
"30";1;"2020-03-18";5;3;1;0
"30";2;"2020-03-18";0;0;5;0
"31";0;"2020-03-18";23;5;11;0
"31";1;"2020-03-18";15;4;4;0
"31";2;"2020-03-18";8;1;7;0
"32";0;"2020-03-18";1;1;0;0
"32";1;"2020-03-18";1;1;0;0
"32";2;"2020-03-18";0;0;0;0
"33";0;"2020-03-18";7;4;3;1
"33";1;"2020-03-18";5;3;1;0
"33";2;"2020-03-18";2;1;2;1
"34";0;"2020-03-18";37;15;18;2
"34";1;"2020-03-18";18;7;9;1
"34";2;"2020-03-18";18;7;9;1
"35";0;"2020-03-18";7;3;0;0
"35";1;"2020-03-18";4;2;0;0
"35";2;"2020-03-18";3;1;0;0
"36";0;"2020-03-18";0;0;0;0
"36";1;"2020-03-18";0;0;0;0
"36";2;"2020-03-18";0;0;0;0
"37";0;"2020-03-18";4;1;0;0
"37";1;"2020-03-18";2;1;0;0
"37";2;"2020-03-18";2;0;0;0
"38";0;"2020-03-18";18;2;0;1
"38";1;"2020-03-18";10;1;0;1
"38";2;"2020-03-18";8;1;0;0
"39";0;"2020-03-18";2;1;1;0
"39";1;"2020-03-18";1;0;1;0
"39";2;"2020-03-18";1;1;0;0
"40";0;"2020-03-18";0;0;0;0
"40";1;"2020-03-18";0;0;0;0
"40";2;"2020-03-18";0;0;0;0
"41";0;"2020-03-18";0;0;0;0
"41";1;"2020-03-18";0;0;0;0
"41";2;"2020-03-18";0;0;0;0
"42";0;"2020-03-18";31;10;3;1
"42";1;"2020-03-18";21;9;2;1
"42";2;"2020-03-18";10;1;1;0
"43";0;"2020-03-18";1;1;5;0
"43";1;"2020-03-18";1;1;2;0
"43";2;"2020-03-18";0;0;3;0
"44";0;"2020-03-18";18;3;7;1
"44";1;"2020-03-18";14;3;3;0
"44";2;"2020-03-18";4;0;4;1
"45";0;"2020-03-18";5;1;0;0
"45";1;"2020-03-18";3;1;0;0
"45";2;"2020-03-18";2;0;0;0
"46";0;"2020-03-18";0;0;1;0
"46";1;"2020-03-18";0;0;0;0
"46";2;"2020-03-18";0;0;1;0
"47";0;"2020-03-18";10;4;1;0
"47";1;"2020-03-18";7;4;1;0
"47";2;"2020-03-18";3;0;0;0
"48";0;"2020-03-18";1;0;0;0
"48";1;"2020-03-18";0;0;0;0
"48";2;"2020-03-18";1;0;0;0
"49";0;"2020-03-18";12;1;26;0
"49";1;"2020-03-18";6;1;17;0
"49";2;"2020-03-18";6;0;9;0
"50";0;"2020-03-18";7;0;1;0
"50";1;"2020-03-18";4;0;0;0
"50";2;"2020-03-18";3;0;1;0
"51";0;"2020-03-18";35;7;6;1
"51";1;"2020-03-18";19;4;2;1
"51";2;"2020-03-18";16;3;4;0
"52";0;"2020-03-18";4;0;0;1
"52";1;"2020-03-18";2;0;0;0
"52";2;"2020-03-18";2;0;0;1
"53";0;"2020-03-18";4;0;2;0
"53";1;"2020-03-18";3;0;1;0
"53";2;"2020-03-18";1;0;1;0
"54";0;"2020-03-18";42;19;1;5
"54";1;"2020-03-18";23;13;0;2
"54";2;"2020-03-18";17;5;1;3
"55";0;"2020-03-18";11;3;0;0
"55";1;"2020-03-18";6;1;0;0
"55";2;"2020-03-18";5;2;0;0
"56";0;"2020-03-18";39;14;63;7
"56";1;"2020-03-18";22;10;28;5
"56";2;"2020-03-18";17;4;35;2
"57";0;"2020-03-18";169;34;11;16
"57";1;"2020-03-18";96;26;6;7
"57";2;"2020-03-18";73;8;5;9
"58";0;"2020-03-18";0;0;0;0
"58";1;"2020-03-18";0;0;0;0
"58";2;"2020-03-18";0;0;0;0
"59";0;"2020-03-18";106;26;16;3
"59";1;"2020-03-18";61;19;10;2
"59";2;"2020-03-18";44;7;6;1
"60";0;"2020-03-18";94;22;18;6
"60";1;"2020-03-18";54;16;11;3
"60";2;"2020-03-18";40;6;7;3
"61";0;"2020-03-18";4;0;2;0
"61";1;"2020-03-18";1;0;1;0
"61";2;"2020-03-18";3;0;1;0
"62";0;"2020-03-18";22;9;16;0
"62";1;"2020-03-18";10;6;12;0
"62";2;"2020-03-18";12;3;4;0
"63";0;"2020-03-18";10;2;3;0
"63";1;"2020-03-18";7;2;2;0
"63";2;"2020-03-18";3;0;1;0
"64";0;"2020-03-18";5;0;0;0
"64";1;"2020-03-18";2;0;0;0
"64";2;"2020-03-18";3;0;0;0
"65";0;"2020-03-18";0;0;0;0
"65";1;"2020-03-18";0;0;0;0
"65";2;"2020-03-18";0;0;0;0
"66";0;"2020-03-18";9;5;1;0
"66";1;"2020-03-18";7;4;0;0
"66";2;"2020-03-18";2;1;1;0
"67";0;"2020-03-18";210;58;4;15
"67";1;"2020-03-18";108;37;3;7
"67";2;"2020-03-18";99;21;1;8
"68";0;"2020-03-18";371;77;116;74
"68";1;"2020-03-18";203;50;67;38
"68";2;"2020-03-18";164;27;47;35
"69";0;"2020-03-18";36;8;10;0
"69";1;"2020-03-18";14;1;4;0
"69";2;"2020-03-18";12;5;6;0
"70";0;"2020-03-18";14;4;2;0
"70";1;"2020-03-18";7;2;0;0
"70";2;"2020-03-18";7;2;2;0
"71";0;"2020-03-18";35;0;4;5
"71";1;"2020-03-18";13;0;2;3
"71";2;"2020-03-18";22;0;2;2
"72";0;"2020-03-18";9;0;1;0
"72";1;"2020-03-18";3;0;0;0
"72";2;"2020-03-18";6;0;1;0
"73";0;"2020-03-18";8;0;3;0
"73";1;"2020-03-18";2;0;2;0
"73";2;"2020-03-18";6;0;1;0
"74";0;"2020-03-18";31;8;43;5
"74";1;"2020-03-18";15;5;24;2
"74";2;"2020-03-18";9;0;18;3
"75";0;"2020-03-18";359;105;40;14
"75";1;"2020-03-18";217;70;22;10
"75";2;"2020-03-18";139;35;18;4
"76";0;"2020-03-18";30;3;3;3
"76";1;"2020-03-18";17;2;1;3
"76";2;"2020-03-18";13;1;2;0
"77";0;"2020-03-18";25;13;10;0
"77";1;"2020-03-18";15;12;6;0
"77";2;"2020-03-18";10;1;4;0
"78";0;"2020-03-18";69;18;5;5
"78";1;"2020-03-18";34;11;2;4
"78";2;"2020-03-18";35;7;3;1
"79";0;"2020-03-18";2;1;2;0
"79";1;"2020-03-18";1;1;1;0
"79";2;"2020-03-18";1;0;1;0
"80";0;"2020-03-18";50;20;9;1
"80";1;"2020-03-18";27;12;5;0
"80";2;"2020-03-18";22;8;4;1
"81";0;"2020-03-18";2;0;2;0
"81";1;"2020-03-18";1;0;2;0
"81";2;"2020-03-18";1;0;0;0
"82";0;"2020-03-18";1;0;0;1
"82";1;"2020-03-18";0;0;0;1
"82";2;"2020-03-18";1;0;0;0
"83";0;"2020-03-18";23;7;78;0
"83";1;"2020-03-18";12;6;39;0
"83";2;"2020-03-18";11;1;39;0
"84";0;"2020-03-18";9;3;7;1
"84";1;"2020-03-18";4;2;6;0
"84";2;"2020-03-18";5;1;1;1
"85";0;"2020-03-18";1;0;0;0
"85";1;"2020-03-18";0;0;0;0
"85";2;"2020-03-18";1;0;0;0
"86";0;"2020-03-18";7;0;0;1
"86";1;"2020-03-18";1;0;0;0
"86";2;"2020-03-18";6;0;0;1
"87";0;"2020-03-18";2;0;2;0
"87";1;"2020-03-18";1;0;0;0
"87";2;"2020-03-18";1;0;2;0
"88";0;"2020-03-18";32;6;7;8
"88";1;"2020-03-18";19;5;2;4
"88";2;"2020-03-18";13;1;5;4
"89";0;"2020-03-18";6;0;1;0
"89";1;"2020-03-18";5;0;1;0
"89";2;"2020-03-18";1;0;0;0
"90";0;"2020-03-18";25;9;0;0
"90";1;"2020-03-18";13;6;0;0
"90";2;"2020-03-18";12;3;0;0
"91";0;"2020-03-18";51;16;0;1
"91";1;"2020-03-18";35;11;0;0
"91";2;"2020-03-18";16;5;0;1
"92";0;"2020-03-18";149;48;22;4
"92";1;"2020-03-18";92;35;12;4
"92";2;"2020-03-18";55;13;10;0
"93";0;"2020-03-18";92;33;15;5
"93";1;"2020-03-18";59;21;9;3
"93";2;"2020-03-18";33;12;6;2
"94";0;"2020-03-18";122;32;16;5
"94";1;"2020-03-18";76;24;15;5
"94";2;"2020-03-18";44;8;1;0
"95";0;"2020-03-18";90;29;21;2
"95";1;"2020-03-18";64;23;8;2
"95";2;"2020-03-18";25;6;12;0
"971";0;"2020-03-18";0;0;0;0
"971";1;"2020-03-18";0;0;0;0
"971";2;"2020-03-18";0;0;0;0
"972";0;"2020-03-18";16;5;0;1
"972";1;"2020-03-18";9;3;0;0
"972";2;"2020-03-18";7;2;0;1
"973";0;"2020-03-18";0;0;0;0
"973";1;"2020-03-18";0;0;0;0
"973";2;"2020-03-18";0;0;0;0
"974";0;"2020-03-18";2;2;0;0
"974";1;"2020-03-18";2;2;0;0
"974";2;"2020-03-18";0;0;0;0
"976";0;"2020-03-18";0;0;0;0
"976";1;"2020-03-18";0;0;0;0
"976";2;"2020-03-18";0;0;0;0
"01";0;"2020-03-19";2;0;1;0
"01";1;"2020-03-19";1;0;1;0
"01";2;"2020-03-19";1;0;0;0
"02";0;"2020-03-19";43;15;33;19
"02";1;"2020-03-19";23;7;16;13
"02";2;"2020-03-19";20;8;17;6
"03";0;"2020-03-19";0;0;7;0
"03";1;"2020-03-19";0;0;2;0
"03";2;"2020-03-19";0;0;5;0
"04";0;"2020-03-19";3;1;3;0
"04";1;"2020-03-19";3;1;1;0
"04";2;"2020-03-19";0;0;2;0
"05";0;"2020-03-19";10;1;10;0
"05";1;"2020-03-19";3;0;8;0
"05";2;"2020-03-19";7;1;2;0
"06";0;"2020-03-19";33;5;48;2
"06";1;"2020-03-19";21;4;19;0
"06";2;"2020-03-19";11;0;29;2
"07";0;"2020-03-19";11;2;0;0
"07";1;"2020-03-19";6;1;0;0
"07";2;"2020-03-19";3;0;0;0
"08";0;"2020-03-19";0;0;1;0
"08";1;"2020-03-19";0;0;1;0
"08";2;"2020-03-19";0;0;0;0
"09";0;"2020-03-19";1;1;2;0
"09";1;"2020-03-19";0;0;1;0
"09";2;"2020-03-19";1;1;1;0
"10";0;"2020-03-19";6;1;0;0
"10";1;"2020-03-19";5;0;0;0
"10";2;"2020-03-19";1;1;0;0
"11";0;"2020-03-19";18;11;8;6
"11";1;"2020-03-19";12;7;2;3
"11";2;"2020-03-19";6;4;6;3
"12";0;"2020-03-19";9;2;2;1
"12";1;"2020-03-19";3;1;0;1
"12";2;"2020-03-19";6;1;2;0
"13";0;"2020-03-19";128;20;97;4
"13";1;"2020-03-19";63;11;54;2
"13";2;"2020-03-19";65;9;42;2
"14";0;"2020-03-19";4;1;1;0
"14";1;"2020-03-19";3;0;0;0
"14";2;"2020-03-19";1;1;1;0
"15";0;"2020-03-19";3;1;0;0
"15";1;"2020-03-19";3;1;0;0
"15";2;"2020-03-19";0;0;0;0
"16";0;"2020-03-19";0;0;2;0
"16";1;"2020-03-19";0;0;1;0
"16";2;"2020-03-19";0;0;1;0
"17";0;"2020-03-19";7;2;2;0
"17";1;"2020-03-19";7;2;2;0
"17";2;"2020-03-19";0;0;0;0
"18";0;"2020-03-19";0;0;0;0
"18";1;"2020-03-19";0;0;0;0
"18";2;"2020-03-19";0;0;0;0
"19";0;"2020-03-19";1;0;0;0
"19";1;"2020-03-19";1;0;0;0
"19";2;"2020-03-19";0;0;0;0
"21";0;"2020-03-19";53;19;28;2
"21";1;"2020-03-19";30;13;9;0
"21";2;"2020-03-19";23;6;18;2
"22";0;"2020-03-19";2;1;3;0
"22";1;"2020-03-19";2;1;1;0
"22";2;"2020-03-19";0;0;2;0
"23";0;"2020-03-19";0;0;0;0
"23";1;"2020-03-19";0;0;0;0
"23";2;"2020-03-19";0;0;0;0
"24";0;"2020-03-19";2;1;1;0
"24";1;"2020-03-19";1;1;1;0
"24";2;"2020-03-19";1;0;0;0
"25";0;"2020-03-19";33;11;10;2
"25";1;"2020-03-19";22;10;2;1
"25";2;"2020-03-19";11;1;8;1
"26";0;"2020-03-19";32;8;2;0
"26";1;"2020-03-19";18;5;1;0
"26";2;"2020-03-19";14;3;1;0
"27";0;"2020-03-19";1;1;0;1
"27";1;"2020-03-19";1;1;0;1
"27";2;"2020-03-19";0;0;0;0
"28";0;"2020-03-19";11;4;0;1
"28";1;"2020-03-19";5;2;0;1
"28";2;"2020-03-19";6;2;0;0
"29";0;"2020-03-19";17;5;6;0
"29";1;"2020-03-19";9;4;3;0
"29";2;"2020-03-19";8;1;3;0
"2A";0;"2020-03-19";1;0;1;1
"2A";1;"2020-03-19";1;0;1;0
"2A";2;"2020-03-19";0;0;0;1
"2B";0;"2020-03-19";0;0;0;0
"2B";1;"2020-03-19";0;0;0;0
"2B";2;"2020-03-19";0;0;0;0
"30";0;"2020-03-19";4;1;7;1
"30";1;"2020-03-19";4;1;2;1
"30";2;"2020-03-19";0;0;5;0
"31";0;"2020-03-19";26;6;13;1
"31";1;"2020-03-19";18;5;5;0
"31";2;"2020-03-19";8;1;8;1
"32";0;"2020-03-19";3;3;0;0
"32";1;"2020-03-19";3;3;0;0
"32";2;"2020-03-19";0;0;0;0
"33";0;"2020-03-19";7;5;7;2
"33";1;"2020-03-19";5;4;3;1
"33";2;"2020-03-19";2;1;4;1
"34";0;"2020-03-19";49;18;21;4
"34";1;"2020-03-19";26;11;11;2
"34";2;"2020-03-19";23;7;10;2
"35";0;"2020-03-19";16;8;15;0
"35";1;"2020-03-19";12;6;6;0
"35";2;"2020-03-19";4;2;9;0
"36";0;"2020-03-19";3;0;0;0
"36";1;"2020-03-19";2;0;0;0
"36";2;"2020-03-19";1;0;0;0
"37";0;"2020-03-19";6;3;0;0
"37";1;"2020-03-19";4;2;0;0
"37";2;"2020-03-19";2;1;0;0
"38";0;"2020-03-19";22;2;3;1
"38";1;"2020-03-19";12;1;1;1
"38";2;"2020-03-19";10;1;2;0
"39";0;"2020-03-19";2;1;1;0
"39";1;"2020-03-19";1;0;1;0
"39";2;"2020-03-19";1;1;0;0
"40";0;"2020-03-19";0;0;0;0
"40";1;"2020-03-19";0;0;0;0
"40";2;"2020-03-19";0;0;0;0
"41";0;"2020-03-19";2;0;1;0
"41";1;"2020-03-19";0;0;1;0
"41";2;"2020-03-19";2;0;0;0
"42";0;"2020-03-19";48;18;8;3
"42";1;"2020-03-19";33;16;6;3
"42";2;"2020-03-19";15;2;2;0
"43";0;"2020-03-19";1;1;5;0
"43";1;"2020-03-19";1;1;2;0
"43";2;"2020-03-19";0;0;3;0
"44";0;"2020-03-19";24;6;9;1
"44";1;"2020-03-19";17;4;5;0
"44";2;"2020-03-19";7;2;4;1
"45";0;"2020-03-19";9;3;0;0
"45";1;"2020-03-19";6;3;0;0
"45";2;"2020-03-19";3;0;0;0
"46";0;"2020-03-19";0;0;1;0
"46";1;"2020-03-19";0;0;0;0
"46";2;"2020-03-19";0;0;1;0
"47";0;"2020-03-19";10;1;1;0
"47";1;"2020-03-19";7;1;1;0
"47";2;"2020-03-19";3;0;0;0
"48";0;"2020-03-19";1;0;0;0
"48";1;"2020-03-19";0;0;0;0
"48";2;"2020-03-19";1;0;0;0
"49";0;"2020-03-19";16;3;28;0
"49";1;"2020-03-19";7;2;17;0
"49";2;"2020-03-19";9;1;11;0
"50";0;"2020-03-19";6;0;2;0
"50";1;"2020-03-19";3;0;1;0
"50";2;"2020-03-19";3;0;1;0
"51";0;"2020-03-19";39;7;14;2
"51";1;"2020-03-19";21;4;6;1
"51";2;"2020-03-19";18;3;8;1
"52";0;"2020-03-19";4;0;0;1
"52";1;"2020-03-19";2;0;0;0
"52";2;"2020-03-19";2;0;0;1
"53";0;"2020-03-19";5;1;3;0
"53";1;"2020-03-19";4;1;1;0
"53";2;"2020-03-19";1;0;2;0
"54";0;"2020-03-19";54;23;1;6
"54";1;"2020-03-19";31;16;0;2
"54";2;"2020-03-19";20;6;1;4
"55";0;"2020-03-19";35;3;4;0
"55";1;"2020-03-19";17;0;1;0
"55";2;"2020-03-19";18;3;3;0
"56";0;"2020-03-19";42;12;53;9
"56";1;"2020-03-19";26;9;22;5
"56";2;"2020-03-19";16;3;31;4
"57";0;"2020-03-19";194;46;15;19
"57";1;"2020-03-19";109;36;8;8
"57";2;"2020-03-19";84;10;7;11
"58";0;"2020-03-19";0;0;0;0
"58";1;"2020-03-19";0;0;0;0
"58";2;"2020-03-19";0;0;0;0
"59";0;"2020-03-19";138;35;36;5
"59";1;"2020-03-19";83;27;23;3
"59";2;"2020-03-19";55;8;13;2
"60";0;"2020-03-19";109;21;23;14
"60";1;"2020-03-19";59;15;15;9
"60";2;"2020-03-19";50;6;8;5
"61";0;"2020-03-19";2;0;3;0
"61";1;"2020-03-19";1;0;1;0
"61";2;"2020-03-19";1;0;2;0
"62";0;"2020-03-19";30;11;25;0
"62";1;"2020-03-19";18;8;15;0
"62";2;"2020-03-19";12;3;10;0
"63";0;"2020-03-19";9;1;4;0
"63";1;"2020-03-19";7;1;2;0
"63";2;"2020-03-19";2;0;2;0
"64";0;"2020-03-19";9;0;1;0
"64";1;"2020-03-19";5;0;0;0
"64";2;"2020-03-19";4;0;1;0
"65";0;"2020-03-19";2;1;0;0
"65";1;"2020-03-19";2;1;0;0
"65";2;"2020-03-19";0;0;0;0
"66";0;"2020-03-19";19;11;3;3
"66";1;"2020-03-19";9;7;2;1
"66";2;"2020-03-19";10;4;1;2
"67";0;"2020-03-19";302;82;13;18
"67";1;"2020-03-19";159;59;8;9
"67";2;"2020-03-19";137;23;5;9
"68";0;"2020-03-19";437;73;131;91
"68";1;"2020-03-19";241;49;75;47
"68";2;"2020-03-19";192;24;54;43
"69";0;"2020-03-19";210;33;48;12
"69";1;"2020-03-19";35;6;6;0
"69";2;"2020-03-19";24;5;11;1
"70";0;"2020-03-19";14;3;3;0
"70";1;"2020-03-19";7;1;0;0
"70";2;"2020-03-19";7;2;3;0
"71";0;"2020-03-19";48;3;7;5
"71";1;"2020-03-19";19;3;2;3
"71";2;"2020-03-19";29;0;5;2
"72";0;"2020-03-19";8;0;5;0
"72";1;"2020-03-19";2;0;2;0
"72";2;"2020-03-19";6;0;3;0
"73";0;"2020-03-19";10;2;5;0
"73";1;"2020-03-19";4;2;2;0
"73";2;"2020-03-19";6;0;3;0
"74";0;"2020-03-19";37;11;49;6
"74";1;"2020-03-19";21;8;27;2
"74";2;"2020-03-19";10;0;20;4
"75";0;"2020-03-19";453;122;62;22
"75";1;"2020-03-19";279;85;31;16
"75";2;"2020-03-19";170;37;30;6
"76";0;"2020-03-19";33;4;3;4
"76";1;"2020-03-19";20;3;1;4
"76";2;"2020-03-19";13;1;2;0
"77";0;"2020-03-19";48;13;15;0
"77";1;"2020-03-19";31;10;7;0
"77";2;"2020-03-19";17;3;8;0
"78";0;"2020-03-19";92;20;7;6
"78";1;"2020-03-19";50;13;2;5
"78";2;"2020-03-19";42;7;5;1
"79";0;"2020-03-19";3;1;3;0
"79";1;"2020-03-19";1;1;1;0
"79";2;"2020-03-19";2;0;2;0
"80";0;"2020-03-19";74;23;12;2
"80";1;"2020-03-19";38;15;7;1
"80";2;"2020-03-19";35;8;5;1
"81";0;"2020-03-19";5;1;2;0
"81";1;"2020-03-19";2;0;2;0
"81";2;"2020-03-19";3;1;0;0
"82";0;"2020-03-19";1;0;0;1
"82";1;"2020-03-19";0;0;0;1
"82";2;"2020-03-19";1;0;0;0
"83";0;"2020-03-19";27;13;86;2
"83";1;"2020-03-19";20;10;41;1
"83";2;"2020-03-19";7;3;45;1
"84";0;"2020-03-19";12;4;9;1
"84";1;"2020-03-19";6;2;6;0
"84";2;"2020-03-19";6;2;3;1
"85";0;"2020-03-19";5;1;5;0
"85";1;"2020-03-19";2;0;2;0
"85";2;"2020-03-19";3;1;3;0
"86";0;"2020-03-19";7;0;0;1
"86";1;"2020-03-19";1;0;0;0
"86";2;"2020-03-19";6;0;0;1
"87";0;"2020-03-19";6;1;2;0
"87";1;"2020-03-19";3;1;0;0
"87";2;"2020-03-19";3;0;2;0
"88";0;"2020-03-19";38;6;8;11
"88";1;"2020-03-19";21;4;3;7
"88";2;"2020-03-19";17;2;5;4
"89";0;"2020-03-19";5;1;1;2
"89";1;"2020-03-19";4;1;1;1
"89";2;"2020-03-19";1;0;0;1
"90";0;"2020-03-19";39;9;0;3
"90";1;"2020-03-19";24;8;0;1
"90";2;"2020-03-19";15;1;0;2
"91";0;"2020-03-19";82;22;4;1
"91";1;"2020-03-19";53;15;2;0
"91";2;"2020-03-19";29;7;2;1
"92";0;"2020-03-19";206;54;31;7
"92";1;"2020-03-19";116;42;16;6
"92";2;"2020-03-19";89;12;15;1
"93";0;"2020-03-19";143;45;21;5
"93";1;"2020-03-19";82;24;12;3
"93";2;"2020-03-19";59;20;9;2
"94";0;"2020-03-19";182;47;41;10
"94";1;"2020-03-19";108;35;22;8
"94";2;"2020-03-19";72;12;19;2
"95";0;"2020-03-19";150;37;32;5
"95";1;"2020-03-19";98;30;18;5
"95";2;"2020-03-19";51;7;14;0
"971";0;"2020-03-19";0;0;0;0
"971";1;"2020-03-19";0;0;0;0
"971";2;"2020-03-19";0;0;0;0
"972";0;"2020-03-19";17;5;0;1
"972";1;"2020-03-19";9;3;0;0
"972";2;"2020-03-19";8;2;0;1
"973";0;"2020-03-19";0;0;0;0
"973";1;"2020-03-19";0;0;0;0
"973";2;"2020-03-19";0;0;0;0
"974";0;"2020-03-19";2;2;0;0
"974";1;"2020-03-19";2;2;0;0
"974";2;"2020-03-19";0;0;0;0
"976";0;"2020-03-19";0;0;0;0
"976";1;"2020-03-19";0;0;0;0
"976";2;"2020-03-19";0;0;0;0
"01";0;"2020-03-20";2;0;1;0
"01";1;"2020-03-20";1;0;1;0
"01";2;"2020-03-20";1;0;0;0
"02";0;"2020-03-20";52;19;40;24
"02";1;"2020-03-20";30;10;18;16
"02";2;"2020-03-20";22;9;22;8
"03";0;"2020-03-20";1;0;10;0
"03";1;"2020-03-20";1;0;4;0
"03";2;"2020-03-20";0;0;6;0
"04";0;"2020-03-20";3;1;3;0
"04";1;"2020-03-20";3;1;1;0
"04";2;"2020-03-20";0;0;2;0
"05";0;"2020-03-20";13;1;10;0
"05";1;"2020-03-20";5;0;8;0
"05";2;"2020-03-20";8;1;2;0
"06";0;"2020-03-20";43;7;61;4
"06";1;"2020-03-20";25;6;26;1
"06";2;"2020-03-20";16;0;34;3
"07";0;"2020-03-20";15;3;3;1
"07";1;"2020-03-20";8;2;0;1
"07";2;"2020-03-20";5;0;3;0
"08";0;"2020-03-20";1;1;1;0
"08";1;"2020-03-20";0;0;1;0
"08";2;"2020-03-20";1;1;0;0
"09";0;"2020-03-20";2;1;2;0
"09";1;"2020-03-20";1;0;1;0
"09";2;"2020-03-20";1;1;1;0
"10";0;"2020-03-20";12;2;0;0
"10";1;"2020-03-20";9;1;0;0
"10";2;"2020-03-20";3;1;0;0
"11";0;"2020-03-20";26;11;13;8
"11";1;"2020-03-20";20;8;3;5
"11";2;"2020-03-20";6;3;10;3
"12";0;"2020-03-20";12;2;3;1
"12";1;"2020-03-20";3;1;1;1
"12";2;"2020-03-20";9;1;2;0
"13";0;"2020-03-20";174;26;108;4
"13";1;"2020-03-20";83;16;58;2
"13";2;"2020-03-20";90;10;49;2
"14";0;"2020-03-20";4;1;3;1
"14";1;"2020-03-20";2;0;2;1
"14";2;"2020-03-20";2;1;1;0
"15";0;"2020-03-20";4;1;0;0
"15";1;"2020-03-20";3;1;0;0
"15";2;"2020-03-20";1;0;0;0
"16";0;"2020-03-20";1;0;2;0
"16";1;"2020-03-20";1;0;1;0
"16";2;"2020-03-20";0;0;1;0
"17";0;"2020-03-20";9;3;2;0
"17";1;"2020-03-20";8;3;2;0
"17";2;"2020-03-20";1;0;0;0
"18";0;"2020-03-20";0;0;0;0
"18";1;"2020-03-20";0;0;0;0
"18";2;"2020-03-20";0;0;0;0
"19";0;"2020-03-20";1;0;0;0
"19";1;"2020-03-20";1;0;0;0
"19";2;"2020-03-20";0;0;0;0
"21";0;"2020-03-20";82;31;37;3
